id,raceId,driverId,constructorId,year,round,circuitId,lat,lng,alt,track_length_km,number_of_turns,grid,driver_age,driver_nationality_code,constructor_nationality_code,q1_ms,q2_ms,q3_ms,best_qual_ms,pit_stop_count,avg_pit_ms,rolling_avg_position,career_wins_so_far,prev_championship_points,prev_championship_position,prev_constructor_points,finishing_position
1035_842,1035,842,213,2020,5,9,52.13126,-1.01516,153,4.81,12,7,24.50376454,19,14,86163,88053,85889,85889,1,29308,14,0,12.1,12,14.4,11
1036_832,1036,832,1,2020,6,4,41.61101,2.26932,109,6.73,14,7,25.95756331,37,5,78535,75570,77106,75570,2,32456,11.66666667,0,15.2,11,52.5,6
1036_846,1036,846,1,2020,6,4,41.61101,2.26932,109,6.73,14,8,20.75838467,9,5,77769,77223,78031,77223,2,28075.5,9,0,38.8,5,63.3,10
1036_847,1036,847,3,2020,6,4,41.61101,2.26932,109,6.73,14,18,22.49965777,9,5,76540,,,76540,3,27687.33333,16,0,0,20,0,17
1036_849,1036,849,3,2020,6,4,41.61101,2.26932,109,6.73,14,19,25.13347023,10,5,78315,,,78315,3,27785,17.66666667,0,0,19,0,18
1036_817,1036,817,4,2020,6,4,41.61101,2.26932,109,6.73,14,13,31.1266256,5,9,79995,75873,,75873,3,28020.33333,8.666666667,7,20.2,9,36.2,11
1036_839,1036,839,4,2020,6,4,41.61101,2.26932,109,6.73,14,15,23.91238877,19,9,77704,77801,,77704,1,28381,9.333333333,0,16.4,10,35.1,13
1036_20,1036,20,6,2020,6,4,41.61101,2.26932,109,6.73,14,11,33.12251882,20,14,78664,76937,,76937,2,27972.5,9.333333333,53,9.9,13,55,7
1036_844,1036,844,6,2020,6,4,41.61101,2.26932,109,6.73,14,9,22.83367556,30,14,75660,76806,76620,75660,1,30482,6,2,45.4,4,59.3,20
1036_830,1036,830,9,2020,6,4,41.61101,2.26932,109,6.73,14,3,22.87748118,16,2,76716,75747,78252,75747,2,29654.5,1.666666667,9,79,2,116,2
1036_848,1036,848,9,2020,6,4,41.61101,2.26932,109,6.73,14,6,24.39972621,40,2,77124,78667,76796,76796,2,27260.5,6,0,35.7,6,138.1,8
1036_8,1036,8,51,2020,6,4,41.61101,2.26932,109,6.73,14,14,40.83230664,18,23,77080,79125,,77080,1,29867,15.66666667,21,0,18,2,14
1036_841,1036,841,51,2020,6,4,41.61101,2.26932,109,6.73,14,20,26.67214237,25,23,77600,,,77600,2,26871,16,0,1.9,15,2,16
1036_1,1036,1,131,2020,6,4,41.61101,2.26932,109,6.73,14,1,35.60574949,9,10,74637,74394,75173,74394,2,27973,1.333333333,87,107.5,1,183.4,1
1036_822,1036,822,131,2020,6,4,41.61101,2.26932,109,6.73,14,2,30.96783025,18,10,75780,75752,75075,75075,2,28605,5.666666667,8,72.1,3,219.5,3
1036_154,1036,154,210,2020,6,4,41.61101,2.26932,109,6.73,14,17,34.33264887,19,0,80423,,,80423,2,29501.5,16,0,0,21,1,19
1036_825,1036,825,210,2020,6,4,41.61101,2.26932,109,6.73,14,16,27.86310746,15,0,78306,,,78306,2,27999,16.33333333,0,1,17,1,15
1036_815,1036,815,211,2020,6,4,41.61101,2.26932,109,6.73,14,4,30.55441478,29,5,78518,77861,77595,77595,2,22081.5,6.333333333,0,21.7,6,41.5,5
1036_840,1036,840,211,2020,6,4,41.61101,2.26932,109,6.73,14,5,21.79876797,10,5,75430,78038,75302,75302,2,27256,6.333333333,0,27.7,7,62.1,4
1036_826,1036,826,213,2020,6,4,41.61101,2.26932,109,6.73,14,12,26.30800821,35,14,76822,77280,,76822,2,28875,13.33333333,0,2,16,14.4,12
1036_842,1036,842,213,2020,6,4,41.61101,2.26932,109,6.73,14,10,24.5229295,19,14,76584,75972,77075,75972,2,28054.5,12.66666667,0,11.9,12,16.1,9
1037_832,1037,832,1,2020,7,13,50.60487,5.96973,401,4.05,16,7,25.99589322,37,5,102513,101309,101892,101309,2,22387.5,10.66666667,0,23.4,9,63.3,20
1037_846,1037,846,1,2020,7,13,50.60487,5.96973,401,4.05,16,10,20.79671458,9,5,104819,102624,104938,102624,2,22896.5,8,0,39.6,7,69.6,7
1037_847,1037,847,3,2020,7,13,50.60487,5.96973,401,4.05,16,15,22.53798768,9,5,100611,105691,,100611,2,22150,15.66666667,0,0,20,0,19
1037_849,1037,849,3,2020,7,13,50.60487,5.96973,401,4.05,16,19,25.17180014,10,5,103588,,,103588,2,22975.5,17.33333333,0,0,19,0,16
1037_817,1037,817,4,2020,7,13,50.60487,5.96973,401,4.05,16,4,31.16495551,5,9,101510,101897,103995,101510,1,21807,9.666666667,7,19.5,10,35.1,4
1037_839,1037,839,4,2020,7,13,50.60487,5.96973,401,4.05,16,6,23.95071869,19,9,105881,99782,101557,99782,1,22135,9,0,15.9,12,59.2,5
1037_20,1037,20,6,2020,7,13,50.60487,5.96973,401,4.05,16,14,33.16084873,20,14,105751,104238,,104238,1,22339,9.666666667,53,16.3,11,59.3,13
1037_844,1037,844,6,2020,7,13,50.60487,5.96973,401,4.05,16,13,22.87200548,30,14,103711,101068,,101068,1,21923,9,2,45.4,4,61.2,14
1037_830,1037,830,9,2020,7,13,50.60487,5.96973,401,4.05,16,3,22.91581109,16,2,105654,100071,99869,99869,2,22063.5,1.666666667,9,92.2,2,138.1,3
1037_848,1037,848,9,2020,7,13,50.60487,5.96973,401,4.05,16,5,24.43805613,40,2,102871,99691,104504,99691,2,21817,7,0,39.4,6,154,6
1037_8,1037,8,51,2020,7,13,50.60487,5.96973,401,4.05,16,16,40.87063655,18,23,104470,,,104470,2,22106.5,15.33333333,21,0,18,2,12
1037_841,1037,841,51,2020,7,13,50.60487,5.96973,401,4.05,16,18,26.71047228,25,23,104528,,,104528,2,22752,15.66666667,0,2,15,2,18
1037_1,1037,1,131,2020,7,13,50.60487,5.96973,401,4.05,16,1,35.6440794,9,10,104448,104726,100226,100226,2,23066.5,1.333333333,88,134.7,1,219.5,1
1037_822,1037,822,131,2020,7,13,50.60487,5.96973,401,4.05,16,2,31.00616016,18,10,103681,101114,102713,101114,3,22597.66667,5.666666667,8,88.1,3,260.6,2
1037_154,1037,154,210,2020,7,13,50.60487,5.96973,401,4.05,16,17,34.37097878,19,0,106310,,,106310,2,23097,17,0,0,21,1,15
1037_825,1037,825,210,2020,7,13,50.60487,5.96973,401,4.05,16,20,27.90143737,15,0,102386,,,102386,1,23488,18,0,1,17,1,17
1037_815,1037,815,211,2020,7,13,50.60487,5.96973,401,4.05,16,8,30.5927447,29,5,100510,100870,100183,100183,1,23164,6,0,32.3,8,62.1,10
1037_840,1037,840,211,2020,7,13,50.60487,5.96973,401,4.05,16,9,21.83709788,10,5,103128,102255,103750,102255,2,22462,6.333333333,0,39.8,5,67,9
1037_826,1037,826,213,2020,7,13,50.60487,5.96973,401,4.05,16,11,26.34633812,35,14,100523,105349,,100523,2,21851.5,13.33333333,0,2,16,16.1,11
1037_842,1037,842,213,2020,7,13,50.60487,5.96973,401,4.05,16,12,24.56125941,19,14,105739,105720,,105720,2,22606,9,0,13.9,13,20.2,8
1038_832,1038,832,1,2020,8,14,45.48438,9.2458,162,3.7,14,3,26.01505818,37,5,78115,78201,79390,78115,,,13,0,23.2,11,69.6,2
1038_846,1038,846,1,2020,8,14,45.48438,9.2458,162,3.7,14,6,20.81587953,9,5,81991,80794,80350,80350,1,23953,8.666666667,0,44.9,6,98.2,4
1038_847,1038,847,3,2020,8,14,45.48438,9.2458,162,3.7,14,19,22.55715264,9,5,80988,,,80988,,,18,0,0,20,0,14
1038_849,1038,849,3,2020,8,14,45.48438,9.2458,162,3.7,14,20,25.19096509,10,5,80220,,,80220,2,22448.5,17.66666667,0,0,19,0,11
1038_817,1038,817,4,2020,8,14,45.48438,9.2458,162,3.7,14,7,31.18412047,5,9,81537,81474,82003,81474,1,22998,9.666666667,7,33.9,8,59.2,6
1038_839,1038,839,4,2020,8,14,45.48438,9.2458,162,3.7,14,12,23.96988364,19,9,81978,79783,,79783,1,23378,8.666666667,0,25.6,10,72,8
1038_20,1038,20,6,2020,8,14,45.48438,9.2458,162,3.7,14,17,33.18001369,20,14,81719,,,81719,1,23966,10.66666667,53,16.1,13,61.2,20
1038_844,1038,844,6,2020,8,14,45.48438,9.2458,162,3.7,14,13,22.89117043,30,14,81436,81238,,81238,2,27167.5,12.66666667,2,44.3,5,60.5,18
1038_830,1038,830,9,2020,8,14,45.48438,9.2458,162,3.7,14,5,22.93497604,16,2,79212,77523,78102,77523,1,23089,2,9,109.2,2,154,17
1038_848,1038,848,9,2020,8,14,45.48438,9.2458,162,3.7,14,9,24.45722108,40,2,78821,80798,81558,78821,1,23037,6.333333333,0,48.2,4,153.5,15
1038_8,1038,8,51,2020,8,14,45.48438,9.2458,162,3.7,14,14,40.88980151,18,23,81790,78696,,78696,1,21923,13.66666667,21,0,18,2,13
1038_841,1038,841,51,2020,8,14,45.48438,9.2458,162,3.7,14,18,26.72963723,25,23,81697,,,81697,,,17,0,2,15,2,16
1038_1,1038,1,131,2020,8,14,45.48438,9.2458,162,3.7,14,1,35.66324435,9,10,78630,79732,77876,77876,1,22605,1.333333333,89,155,1,260.6,7
1038_822,1038,822,131,2020,8,14,45.48438,9.2458,162,3.7,14,2,31.02532512,18,10,78027,77753,76643,76643,1,26269,2.666666667,8,107.7,3,280,5
1038_154,1038,154,210,2020,8,14,45.48438,9.2458,162,3.7,14,16,34.39014374,19,0,81312,,,81312,1,23554,16.66666667,0,0,21,1,12
1038_825,1038,825,210,2020,8,14,45.48438,9.2458,162,3.7,14,15,27.92060233,15,0,79021,82518,,79021,2,25408.5,17.33333333,0,1,17,1,19
1038_815,1038,815,211,2020,8,14,45.48438,9.2458,162,3.7,14,4,30.61190965,29,5,81541,79839,79757,79757,1,22033,7.333333333,0,33.8,9,67,10
1038_840,1038,840,211,2020,8,14,45.48438,9.2458,162,3.7,14,8,21.85626283,10,5,78973,78627,81293,78627,1,24410,6.333333333,0,43.1,7,80.9,3
1038_826,1038,826,213,2020,8,14,45.48438,9.2458,162,3.7,14,11,26.36550308,35,14,82179,81432,,81432,1,22831,11,0,2,16,20.2,9
1038_842,1038,842,213,2020,8,14,45.48438,9.2458,162,3.7,14,10,24.58042437,19,14,81381,78870,80048,78870,1,21942,9.333333333,0,18.4,12,48,1
1039_832,1039,832,1,2020,9,76,44.1363,11.41833,255,4.2,11,9,26.03422313,37,5,76530,76006,77828,76006,2,809554,9.333333333,0,41.9,9,98.2,18
1039_846,1039,846,1,2020,9,76,44.1363,11.41833,255,4.2,11,11,20.83504449,9,5,78791,76404,,76404,2,776309.5,7,0,56.4,5,107,6
1039_847,1039,847,3,2020,9,76,44.1363,11.41833,255,4.2,11,18,22.57631759,9,5,76263,,,76263,2,750320.5,16.66666667,0,0,21,0,11
1039_849,1039,849,3,2020,9,76,44.1363,11.41833,255,4.2,11,19,25.21013005,10,5,79474,,,79474,2,742019.5,15,0,0,18,0,15
1039_817,1039,817,4,2020,9,76,44.1363,11.41833,255,4.2,11,8,31.20328542,5,9,77327,77152,78009,77152,2,766476.5,7,7,39.9,10,72,4
1039_839,1039,839,4,2020,9,76,44.1363,11.41833,255,4.2,11,10,23.9890486,19,9,75434,76287,,75434,2,776566,8.666666667,0,29.6,12,80.5,14
1039_20,1039,20,6,2020,9,76,44.1363,11.41833,255,4.2,11,14,33.19917864,20,14,79176,77015,,77015,,,13.33333333,53,15.9,13,60.5,10
1039_844,1039,844,6,2020,9,76,44.1363,11.41833,255,4.2,11,5,22.91033539,30,14,78795,75293,75869,75293,1,24336,17.33333333,2,44.8,7,65.5,8
1039_830,1039,830,9,2020,9,76,44.1363,11.41833,255,4.2,11,3,22.954141,16,2,75399,74392,75354,74392,2,811782.5,7.333333333,9,107.1,3,153.5,19
1039_848,1039,848,9,2020,9,76,44.1363,11.41833,255,4.2,11,4,24.47638604,40,2,74483,74003,74559,74003,2,770248,9.666666667,0,47.4,6,177.2,3
1039_8,1039,8,51,2020,9,76,44.1363,11.41833,255,4.2,11,13,40.90896646,18,23,76114,74885,,74885,2,763198.5,13,21,0,19,2,9
1039_841,1039,841,51,2020,9,76,44.1363,11.41833,255,4.2,11,17,26.74880219,25,23,78726,,,78726,3,535412.3333,16.66666667,0,2,16,4,17
1039_1,1039,1,131,2020,9,76,44.1363,11.41833,255,4.2,11,1,35.68240931,9,10,74937,74189,75225,74189,3,505966.3333,3,89,167.7,1,280,1
1039_822,1039,822,131,2020,9,76,44.1363,11.41833,255,4.2,11,2,31.04449008,18,10,76714,73932,72983,72983,2,789071.5,3.333333333,8,117.5,2,330.5,2
1039_154,1039,154,210,2020,9,76,44.1363,11.41833,255,4.2,11,15,34.40930869,19,0,77628,79335,,77628,2,770983.5,15.33333333,0,0,20,1,12
1039_825,1039,825,210,2020,9,76,44.1363,11.41833,255,4.2,11,20,27.93976728,15,0,79287,,,79287,1,38499,17,0,1,17,1,16
1039_815,1039,815,211,2020,9,76,44.1363,11.41833,255,4.2,11,7,30.63107461,29,5,78021,77974,75977,75977,2,756092,8.333333333,0,34.2,11,80.9,5
1039_840,1039,840,211,2020,9,76,44.1363,11.41833,255,4.2,11,6,21.87542779,10,5,74664,78425,76537,74664,1,1478280,5.333333333,0,56.2,4,92.4,13
1039_826,1039,826,213,2020,9,76,44.1363,11.41833,255,4.2,11,12,26.38466804,35,14,77056,77136,,77056,2,806490,10.66666667,0,4,15,48,7
1039_842,1039,842,213,2020,9,76,44.1363,11.41833,255,4.2,11,16,24.59958932,19,14,76258,,,76258,2,744125.5,6,1,41.7,8,53.3,20
1040_832,1040,832,1,2020,10,71,43.52387,39.95887,2,6.95,19,6,26.07255305,37,5,94969,91495,94555,91495,,,13.33333333,0,40.6,11,107,19
1040_846,1040,846,1,2020,10,71,43.52387,39.95887,2,6.95,19,8,20.8733744,9,5,94864,90552,93481,90552,5,566213.4,5.666666667,0,65.9,4,104.3,15
1040_847,1040,847,3,2020,10,71,43.52387,39.95887,2,6.95,19,13,22.6146475,9,5,94580,95010,,94580,5,557628,14.66666667,0,0,20,0,18
1040_849,1040,849,3,2020,10,71,43.52387,39.95887,2,6.95,19,20,25.24845996,10,5,95505,,,95505,,,14,0,0,19,0,16
1040_817,1040,817,4,2020,10,71,43.52387,39.95887,2,6.95,19,5,31.24161533,5,9,94604,91333,91062,91062,5,567528.4,4.666666667,7,53.1,7,80.5,5
1040_839,1040,839,4,2020,10,71,43.52387,39.95887,2,6.95,19,7,24.02737851,19,9,92803,90706,90202,90202,1,18203,9,0,30.1,12,100.2,7
1040_20,1040,20,6,2020,10,71,43.52387,39.95887,2,6.95,19,14,33.23750856,20,14,96103,93865,,93865,6,461229.3333,14.33333333,53,16.6,13,65.5,13
1040_844,1040,844,6,2020,10,71,43.52387,39.95887,2,6.95,19,10,22.9486653,30,14,95353,91673,,91673,5,546891.6,13.33333333,2,49.7,8,75.5,6
1040_830,1040,830,9,2020,10,71,43.52387,39.95887,2,6.95,19,2,22.99247091,16,2,92807,95618,90300,90300,,,13,9,107.6,3,177.2,2
1040_848,1040,848,9,2020,10,71,43.52387,39.95887,2,6.95,19,15,24.51471595,40,2,92682,93428,91563,91563,5,554150.2,8,0,61.9,5,192.7,10
1040_8,1040,8,51,2020,10,71,43.52387,39.95887,2,6.95,19,19,40.94729637,18,23,96812,,,96812,6,449694,11.33333333,21,2,16,4,14
1040_841,1040,841,51,2020,10,71,43.52387,39.95887,2,6.95,19,17,26.7871321,25,23,94927,,,94927,,,17,0,2,17,4,11
1040_1,1040,1,131,2020,10,71,43.52387,39.95887,2,6.95,19,1,35.72073922,9,10,93569,94238,93505,93505,5,563594.8,3,90,191.8,1,330.5,3
1040_822,1040,822,131,2020,10,71,43.52387,39.95887,2,6.95,19,3,31.08281999,18,10,92580,91729,91330,91330,5,561261.8,3,8,135,2,369.4,1
1040_154,1040,154,210,2020,10,71,43.52387,39.95887,2,6.95,19,16,34.4476386,19,0,92636,,,92636,5,530866.2,13,0,0,21,1,17
1040_825,1040,825,210,2020,10,71,43.52387,39.95887,2,6.95,19,18,27.97809719,15,0,94164,,,94164,,,17.33333333,0,1,18,1,12
1040_815,1040,815,211,2020,10,71,43.52387,39.95887,2,6.95,19,4,30.66940452,29,5,91793,95764,92365,91793,5,564016.8,8.333333333,0,43.7,9,92.4,4
1040_840,1040,840,211,2020,10,71,43.52387,39.95887,2,6.95,19,12,21.9137577,10,5,91073,94943,,91073,3,485041.3333,8.333333333,0,55.5,6,102.7,20
1040_826,1040,826,213,2020,10,71,43.52387,39.95887,2,6.95,19,11,26.42299795,35,14,90741,93881,,90741,5,555579.4,9,0,9.8,14,53.3,8
1040_842,1040,842,213,2020,10,71,43.52387,39.95887,2,6.95,19,9,24.63791923,19,14,95303,95226,92677,92677,,,9.666666667,1,43.8,10,57.9,9
1041_832,1041,832,1,2020,11,20,50.23051,6.94908,578,6.53,16,10,26.11088296,37,5,89291,87079,89104,87079,,,13,0,42.2,11,104.3,5
1041_846,1041,846,1,2020,11,20,50.23051,6.94908,578,6.53,16,8,20.91170431,9,5,85284,85666,85810,85284,2,35171.5,8.333333333,0,65.6,4,119.4,16
1041_847,1041,847,3,2020,11,20,50.23051,6.94908,578,6.53,16,17,22.65297741,9,5,89580,,,89580,3,28438.66667,14.33333333,0,0,20,0,20
1041_849,1041,849,3,2020,11,20,50.23051,6.94908,578,6.53,16,18,25.28678987,10,5,87411,,,87411,1,30641,14,0,0,19,0,14
1041_817,1041,817,4,2020,11,20,50.23051,6.94908,578,6.53,16,6,31.27994524,5,9,85439,85267,84525,84525,1,29794,5,7,62.8,6,100.2,3
1041_839,1041,839,4,2020,11,20,50.23051,6.94908,578,6.53,16,7,24.06570842,19,9,84908,85157,87247,84908,1,30642,9.666666667,0,35.8,12,111.3,18
1041_20,1041,20,6,2020,11,20,50.23051,6.94908,578,6.53,16,11,33.27583847,20,14,85658,85388,,85388,1,29826,14.33333333,53,17.2,13,75.5,11
1041_844,1041,844,6,2020,11,20,50.23051,6.94908,578,6.53,16,4,22.98699521,30,14,89089,88467,83647,83647,1,29736,10.66666667,2,56.1,7,81.7,7
1041_830,1041,830,9,2020,11,20,50.23051,6.94908,578,6.53,16,3,23.03080082,16,2,84818,85423,83417,83417,1,29285,12.66666667,9,129.1,3,192.7,2
1041_848,1041,848,9,2020,11,20,50.23051,6.94908,578,6.53,16,5,24.55304586,40,2,87651,83815,84341,83815,2,30076,9.333333333,0,65.7,5,215,17
1041_8,1041,8,51,2020,11,20,50.23051,6.94908,578,6.53,16,19,40.98562628,18,23,87382,,,87382,1,34827,12,21,2,16,4,12
1041_841,1041,841,51,2020,11,20,50.23051,6.94908,578,6.53,16,14,26.82546201,25,23,89041,87838,,87838,1,30959,14.66666667,0,2,17,5,10
1041_1,1041,1,131,2020,11,20,50.23051,6.94908,578,6.53,16,2,35.75906913,9,10,88781,84038,83738,83738,1,39800,3.666666667,90,206.1,1,369.4,1
1041_822,1041,822,131,2020,11,20,50.23051,6.94908,578,6.53,16,1,31.1211499,18,10,85106,86641,87573,85106,1,28706,2.666666667,9,162.5,2,402.2,19
1041_154,1041,154,210,2020,11,20,50.23051,6.94908,578,6.53,16,16,34.48596851,19,0,88522,,,88522,2,29954.5,13.66666667,0,0,21,1,9
1041_825,1041,825,210,2020,11,20,50.23051,6.94908,578,6.53,16,15,28.0164271,15,0,89261,85070,,85070,1,30757,15.66666667,0,1,18,3,13
1041_807,1041,807,211,2020,11,20,50.23051,6.94908,578,6.53,16,20,33.14715948,20,5,88858,,,88858,3,28109,13,0,6,14,102.7,8
1041_815,1041,815,211,2020,11,20,50.23051,6.94908,578,6.53,16,9,30.70773443,29,5,85762,86580,86756,85762,1,28732,6.333333333,0,56.7,9,118.8,4
1041_826,1041,826,213,2020,11,20,50.23051,6.94908,578,6.53,16,13,26.46132786,35,14,88610,86835,,86835,1,30971,8,0,13.7,14,57.9,15
1041_842,1041,842,213,2020,11,20,50.23051,6.94908,578,6.53,16,12,24.67624914,19,14,89312,88112,,88112,2,28288,10,1,45.2,10,66.6,6
1042_832,1042,832,1,2020,12,75,37.04292,-8.6076,108,3.52,21,7,26.14921287,37,5,78803,75074,78189,75074,2,22928.5,14,0,51,11,119.4,6
1042_846,1042,846,1,2020,12,75,37.04292,-8.6076,108,3.52,21,8,20.95003422,9,5,79784,75604,77008,75604,1,22587,12.33333333,0,66.9,6,124.8,13
1042_847,1042,847,3,2020,12,75,37.04292,-8.6076,108,3.52,21,14,22.69130732,9,5,77734,79151,,77734,1,23390,16.33333333,0,0,21,0,14
1042_849,1042,849,3,2020,12,75,37.04292,-8.6076,108,3.52,21,20,25.32511978,10,5,78528,,,78528,2,23991,15,0,0,20,0,18
1042_817,1042,817,4,2020,12,75,37.04292,-8.6076,108,3.52,21,10,31.31827515,5,9,79873,78492,,78492,2,22409.5,4,7,75.8,4,111.3,9
1042_839,1042,839,4,2020,12,75,37.04292,-8.6076,108,3.52,21,11,24.10403833,19,9,78853,78551,,78551,,,13,0,36.9,12,122.8,8
1042_20,1042,20,6,2020,12,75,37.04292,-8.6076,108,3.52,21,15,33.31416838,20,14,78219,78721,,78219,2,22827.5,11.33333333,53,17,13,81.7,10
1042_844,1042,844,6,2020,12,75,37.04292,-8.6076,108,3.52,21,4,23.02532512,30,14,76766,77286,76517,76517,2,22713.5,7,2,61.2,8,93.2,4
1042_830,1042,830,9,2020,12,75,37.04292,-8.6076,108,3.52,21,3,23.06913073,16,2,77606,78941,77502,77502,2,23179,7.666666667,9,143.3,3,215,3
1042_848,1042,848,9,2020,12,75,37.04292,-8.6076,108,3.52,21,6,24.59137577,40,2,76872,77758,76353,76353,1,23402,10,0,65,7,220.3,12
1042_8,1042,8,51,2020,12,75,37.04292,-8.6076,108,3.52,21,16,41.02395619,18,23,80420,,,80420,2,28320,11.66666667,21,2.1,17,5,11
1042_841,1042,841,51,2020,12,75,37.04292,-8.6076,108,3.52,21,17,26.86379192,25,23,76126,,,76126,2,22532,12.66666667,0,3,16,5.1,15
1042_1,1042,1,131,2020,12,75,37.04292,-8.6076,108,3.52,21,1,35.79739904,9,10,77570,74920,74411,74411,2,24095.5,1.666666667,91,228.4,1,402.2,1
1042_822,1042,822,131,2020,12,75,37.04292,-8.6076,108,3.52,21,2,31.15947981,18,10,77607,78148,75020,75020,1,21805,7.333333333,9,162.3,2,435.9,2
1042_154,1042,154,210,2020,12,75,37.04292,-8.6076,108,3.52,21,18,34.52429843,19,0,76672,,,76672,1,23191,12.66666667,0,2.1,18,3,17
1042_825,1042,825,210,2020,12,75,37.04292,-8.6076,108,3.52,21,19,28.05475702,15,0,76480,,,76480,2,22576.5,13.66666667,0,1,19,3,16
1042_815,1042,815,211,2020,12,75,37.04292,-8.6076,108,3.52,21,5,30.74606434,29,5,79078,78419,75517,75517,2,22024.5,4.333333333,0,66.9,5,118.8,7
1042_840,1042,840,211,2020,12,75,37.04292,-8.6076,108,3.52,21,12,21.99041752,10,5,75391,75401,,75391,,,12,0,56.2,8,123.4,20
1042_826,1042,826,213,2020,12,75,37.04292,-8.6076,108,3.52,21,13,26.49965777,35,14,77991,78115,,77991,2,27010,10,0,14,14,66.6,19
1042_842,1042,842,213,2020,12,75,37.04292,-8.6076,108,3.52,21,9,24.71457906,19,14,75042,78582,78571,75042,2,22459,11.66666667,1,52.2,10,78.8,5
1043_832,1043,832,1,2020,13,21,44.3935,11.70821,37,4.41,20,10,26.16837782,37,5,75715,74637,75238,74637,1,27477,10,0,57.9,10,124.8,7
1043_846,1043,846,1,2020,13,21,44.3935,11.70821,37,4.41,20,9,20.96919918,9,5,75865,73491,74476,73491,2,30774.5,14.66666667,0,63.9,7,136.9,8
1043_847,1043,847,3,2020,13,21,44.3935,11.70821,37,4.41,20,13,22.71047228,9,5,76388,75650,,75650,1,33769,17.33333333,0,0,21,0,16
1043_849,1043,849,3,2020,13,21,44.3935,11.70821,37,4.41,20,19,25.34428474,10,5,76028,,,76028,1,28050,16,0,0,20,0,11
1043_817,1043,817,4,2020,13,21,44.3935,11.70821,37,4.41,20,5,31.33744011,5,9,76612,74722,76006,74722,1,27621,5.666666667,7,81.7,4,122.8,3
1043_839,1043,839,4,2020,13,21,44.3935,11.70821,37,4.41,20,12,24.12320329,19,9,76966,75417,,75417,1,27925,11,0,40.1,12,132.1,19
1043_20,1043,20,6,2020,13,21,44.3935,11.70821,37,4.41,20,14,33.33333333,20,14,77490,75784,,75784,1,26030,11.33333333,53,18,13,93.2,12
1043_844,1043,844,6,2020,13,21,44.3935,11.70821,37,4.41,20,7,23.04449008,30,14,75830,75944,74832,74832,1,26785,5.666666667,2,73.1,5,102.9,5
1043_830,1043,830,9,2020,13,21,44.3935,11.70821,37,4.41,20,3,23.08829569,16,2,74483,75491,73019,73019,1,25373,2.333333333,9,161,3,220.3,17
1043_848,1043,848,9,2020,13,21,44.3935,11.70821,37,4.41,20,6,24.61054073,40,2,76759,75879,73316,73316,2,26240.5,13,0,64.9,8,221.7,15
1043_8,1043,8,51,2020,13,21,44.3935,11.70821,37,4.41,20,18,41.04312115,18,23,76115,,,76115,1,30054,12.33333333,21,2,17,5.1,9
1043_841,1043,841,51,2020,13,21,44.3935,11.70821,37,4.41,20,20,26.88295688,25,23,76804,,,76804,1,25504,12,0,3,16,8,10
1043_1,1043,1,131,2020,13,21,44.3935,11.70821,37,4.41,20,2,35.816564,9,10,74694,72868,75405,72868,1,25807,1.666666667,92,255.8,1,435.9,1
1043_822,1043,822,131,2020,13,21,44.3935,11.70821,37,4.41,20,1,31.17864476,18,10,73520,72746,71964,71964,1,25918,7.333333333,9,174.4,2,486.2,2
1043_154,1043,154,210,2020,13,21,44.3935,11.70821,37,4.41,20,16,34.54346338,19,0,73682,,,73682,1,27675,14.33333333,0,2,18,3,14
1043_825,1043,825,210,2020,13,21,44.3935,11.70821,37,4.41,20,17,28.07392197,15,0,77407,,,77407,1,28520,13.66666667,0,1,19,3,18
1043_815,1043,815,211,2020,13,21,44.3935,11.70821,37,4.41,20,11,30.7652293,29,5,75281,76387,,75281,2,25617.5,5,0,73.6,6,123.4,6
1043_840,1043,840,211,2020,13,21,44.3935,11.70821,37,4.41,20,15,22.00958248,10,5,75068,76855,,75068,2,36480.5,17.66666667,0,58.2,11,136.6,13
1043_826,1043,826,213,2020,13,21,44.3935,11.70821,37,4.41,20,8,26.51882272,35,14,74313,77082,76823,74313,2,29444.5,14,0,14.1,14,78.8,4
1043_842,1043,842,213,2020,13,21,44.3935,11.70821,37,4.41,20,4,24.73374401,19,14,74311,72515,74421,72515,1,26852,6.666666667,1,63.6,9,90.9,20
1044_832,1044,832,1,2020,14,5,40.81083,29.44126,130,6.4,20,15,26.20670773,37,5,128844,118505,,118505,2,30965.5,6,0,63.8,8,136.9,5
1044_846,1044,846,1,2020,14,5,40.81083,29.44126,130,6.4,20,14,21.00752909,9,5,130355,113208,,113208,2,30774,12.33333333,0,70,7,149.2,8
1044_847,1044,847,3,2020,14,5,40.81083,29.44126,130,6.4,20,0,22.74880219,9,5,133366,,,133366,1,28423,16.66666667,0,0,21,0,16
1044_849,1044,849,3,2020,14,5,40.81083,29.44126,130,6.4,20,0,25.38261465,10,5,144774,,,144774,1,28971,14.33333333,0,0,20,0,19
1044_817,1044,817,4,2020,14,5,40.81083,29.44126,130,6.4,20,5,31.37577002,5,9,126015,116405,111985,111985,1,31671,5,7,95.8,4,132.1,10
1044_839,1044,839,4,2020,14,5,40.81083,29.44126,130,6.4,20,7,24.1615332,19,9,125060,116650,114170,114170,1,31559,15,0,40,12,139.5,11
1044_20,1044,20,6,2020,14,5,40.81083,29.44126,130,6.4,20,11,33.37166324,20,14,120909,115069,,115069,2,33986.5,11,53,17.7,14,102.9,3
